date,close,open,high,low,volume
16/01/2019,55.4,56.3,56.3,55,706160
15/01/2019,55.9,55.3,56.1,55.2,1071080
14/01/2019,55.3,55.2,55.5,54.9,759980
11/01/2019,55.2,55.2,55.5,54.9,1115410
10/01/2019,55,55.8,55.8,55,794870
09/01/2019,55.8,55.5,56.1,54.8,1136370
08/01/2019,55,55,55.2,54.5,1318810
07/01/2019,54.6,55.3,55.5,54.5,1175810
04/01/2019,54.4,53.3,54.4,52.6,1307310
03/01/2019,53.6,54,54.1,52.7,1071350
02/01/2019,53.6,53.9,54.3,53.5,1081640
28/12/2018,53.5,53.8,54.5,53.3,781690
27/12/2018,53.5,54,54.3,53.5,571770
26/12/2018,52.8,52.6,53.5,52.6,782180
25/12/2018,52.7,52,53,51,1964060
24/12/2018,53.1,54.5,54.9,53.1,864160
21/12/2018,54.5,54.5,54.5,53.8,1690120
20/12/2018,54.6,54.3,55.2,54.3,877260
19/12/2018,54.4,55.1,55.4,54.1,1131780
18/12/2018,55.1,54.1,55.5,54.1,1459730
17/12/2018,54.8,56,56.4,54.8,1787440
14/12/2018,56.5,57.5,57.6,56.5,880580
13/12/2018,57.6,58.3,58.4,57.6,851900
12/12/2018,58,57.3,58,56.8,1466430
11/12/2018,56.8,56.9,57.2,56.2,1119050
10/12/2018,56.9,57.2,57.4,56.6,1050910
07/12/2018,57.2,57.4,57.7,57.1,835390
06/12/2018,56.9,57.4,58,56.7,2258320
05/12/2018,57.8,57,58.2,56.5,2014850
04/12/2018,57.6,57.8,58.3,57.1,1367410
03/12/2018,58,56.7,58,56.2,2226730
30/11/2018,55.4,54.9,56,54.8,1430640
29/11/2018,55,55.6,56.4,55,2360280
28/11/2018,55.1,53.4,55.1,53.4,1483680
27/11/2018,53.4,54.4,54.7,53.2,1284900
26/11/2018,54,54,54.3,53.7,673900
23/11/2018,54,54.7,55,54,897050
22/11/2018,54.8,55,55.5,54.7,961120
21/11/2018,55.4,53.1,55.4,53,1908000
20/11/2018,53.8,54,54,53.3,1086240
19/11/2018,54,54,54,53.2,1145500
16/11/2018,53.2,54,54.1,53.1,1227840
15/11/2018,53.4,53.2,53.6,52.5,828510
14/11/2018,53.2,53.6,54.3,52.8,530120
13/11/2018,53.6,53.3,54.3,53.3,601520
12/11/2018,54.6,54,54.6,52.8,687980
09/11/2018,54.3,55.2,55.7,54.3,885690
08/11/2018,55.7,56.7,56.8,55.7,575720
07/11/2018,55.5,55.8,56.2,55.1,668290
06/11/2018,55.8,57,57,55.8,667710
05/11/2018,56.5,55.9,56.5,55.6,873020
02/11/2018,56.2,55,56.3,55,1136910
01/11/2018,55,55.8,55.9,54.8,1221200
31/10/2018,55.6,54.2,56.7,54.2,1245750
30/10/2018,54.2,52.9,54.3,52.7,1337430
29/10/2018,52.9,53.3,53.9,52.5,1261730
26/10/2018,53.5,55.9,55.9,53.5,1220360
25/10/2018,54.8,53,55.2,53,1744120
24/10/2018,55.5,55.8,56.6,55.5,1474260
23/10/2018,55.8,57,57.3,54,2346810
22/10/2018,57.1,58.5,58.8,57.1,1204690
19/10/2018,57.7,57,58.6,57,1188910
18/10/2018,58,59,59.2,57.9,1605080
17/10/2018,59.2,59.9,59.9,59.1,1293490
16/10/2018,59.2,59,59.6,58.9,1079700
15/10/2018,59.1,59.8,60,58.7,1155630
12/10/2018,59.9,57,59.9,57,2266290
11/10/2018,57.7,60,60,57.5,3432840
10/10/2018,61.7,61.9,62,61.4,781330
09/10/2018,61.7,61.8,62.2,61.6,868060
08/10/2018,61.6,62,62.4,61.6,1347760
05/10/2018,62.1,62.5,63,62.1,1633520
04/10/2018,63,63,64,62.8,2298750
03/10/2018,63,63.4,63.5,62.5,1034920
02/10/2018,63,62.5,63.1,62.2,1601040
01/10/2018,62.5,63.5,63.5,62.5,1932610
28/09/2018,63,63.7,64,63,2104400
27/09/2018,63.4,63.8,64.2,63.2,2121040
26/09/2018,63.8,64.4,64.9,63.8,2099660
25/09/2018,64.4,64.8,65.2,64.4,1031520
24/09/2018,65.2,65.5,65.7,64.8,1094970
21/09/2018,64.6,65,65.7,64,4889170
20/09/2018,64.4,63.3,64.6,63.3,1709890
19/09/2018,63.3,63.7,63.7,63.1,1075000
18/09/2018,63.3,62.5,63.3,62.3,1077110
17/09/2018,62.9,64,64,62.9,1007490
14/09/2018,64,63.2,64.4,63.2,2405940
13/09/2018,62.9,62.8,63.4,62.6,1069800
12/09/2018,62.6,63.2,63.6,62.5,1590110
11/09/2018,63,61.5,63.1,61.5,1543540
10/09/2018,62,62,62.6,61.1,1505560
07/09/2018,62,60.1,62.2,60.1,1595530
06/09/2018,60.3,60.6,61,60.2,796450
05/09/2018,60.6,61,61.8,60.3,1766180
04/09/2018,61,62.5,62.6,60.9,2050280
31/08/2018,62.5,63.8,64,62,1949400
30/08/2018,63.8,63.1,64.2,62.4,1336350
29/08/2018,63.1,63.9,64.1,63.1,1117930
28/08/2018,64,63.5,64.3,62.9,2588320
27/08/2018,63.1,62.5,63.5,62.4,1805900
24/08/2018,62,62.6,62.6,61.8,1779380
23/08/2018,62.6,62,62.8,61.6,1301270
22/08/2018,61.9,62.8,63,61.9,1490660
21/08/2018,62.7,61,62.7,61,1724610
20/08/2018,61.4,62,62.5,61.4,1601770
17/08/2018,62,61.1,62.9,60.8,2711770
16/08/2018,60.6,60,61,58.9,3426320
15/08/2018,60.6,63.2,63.4,60.5,3238040
14/08/2018,62.8,63.8,63.8,62.7,1274800
13/08/2018,63.8,63,63.8,62.2,2397270
10/08/2018,63.5,61,63.5,61,3849630
09/08/2018,61.3,62.1,62.7,61.3,2508810
08/08/2018,62.1,61.6,62.4,61,2193510
07/08/2018,61.5,58.8,61.9,58.6,5488590
06/08/2018,59,58.2,59.6,58.2,1782410
03/08/2018,58.5,59.5,59.7,58.1,1770230
02/08/2018,59,58.2,59,57.7,1855340
