date,close,open,high,low,volume
13/01/2017,43.3,43.05,43.45,42.95,506040
12/01/2017,43,43.2,43.3,42.85,518850
11/01/2017,43,42.9,43.45,42.6,415040
10/01/2017,42.9,43.2,43.3,42.85,432520
09/01/2017,43.2,43.3,43.5,43.2,459010
06/01/2017,43.1,42.4,43.5,42.35,850050
05/01/2017,42.3,41.9,42.4,41.9,359450
04/01/2017,42.05,41.6,42.05,41.6,314110
03/01/2017,41.6,42,42,41.6,321500
30/12/2016,42,41.6,42,41.6,704400
29/12/2016,41.9,41.6,42.05,41.6,386900
28/12/2016,41.6,42.45,42.45,41.55,1112890
27/12/2016,42.3,42.1,42.65,42,260080
26/12/2016,42,42.2,42.2,41.9,205460
23/12/2016,42.1,41.6,42.1,41.6,282360
22/12/2016,42,41.6,42.1,41.35,667670
21/12/2016,41.4,41.85,41.85,41.3,766850
20/12/2016,41.85,42.65,43,41.85,876460
19/12/2016,42.8,42.6,43.3,42.6,620190
16/12/2016,42.5,42,42.5,41.35,3293250
15/12/2016,42,42.3,42.4,41.85,388600
14/12/2016,42.45,42,42.5,41.6,830990
13/12/2016,42,42,42,41.1,1231230
12/12/2016,42,41.6,42,41.3,756230
09/12/2016,42,42,42,41.2,705920
08/12/2016,42,41.5,42,41.5,713700
07/12/2016,42,41.7,42.1,40.85,981090
06/12/2016,41.7,41.9,41.9,40.95,563020
05/12/2016,41.95,42,42.15,41.4,672940
02/12/2016,42,41.5,42.2,41.5,627590
01/12/2016,42,42.1,42.2,41.5,701120
30/11/2016,42,41.05,42,40.4,1461410
29/11/2016,41.5,42.5,42.5,41.5,986930
28/11/2016,42.5,41.8,42.5,41.1,1107530
25/11/2016,42.5,42.3,42.5,41.5,1651400
24/11/2016,42.5,42.7,42.7,42.05,619360
23/11/2016,42.7,42.6,42.8,42.55,286930
22/11/2016,42.6,42.4,42.7,42.4,261260
21/11/2016,42.6,42.5,42.6,42.2,326180
18/11/2016,42.6,43,43,42.3,376190
17/11/2016,42.7,42.6,42.8,42.05,993910
16/11/2016,42.7,42.75,43.3,42.6,465120
15/11/2016,42.75,43,43.5,42.55,404110
14/11/2016,42.9,43.7,44.8,42.9,1412440
11/11/2016,44,42.8,44,42.35,1006070
10/11/2016,42.8,42.8,43,42.6,254060
09/11/2016,42.5,42.9,42.9,42,846210
08/11/2016,42.8,42.7,42.9,42.6,351360
07/11/2016,42.75,42.4,42.85,42.3,195260
04/11/2016,42.4,42,42.7,42,166620
03/11/2016,42.4,42.1,42.8,41.85,488460
02/11/2016,42.3,42.8,43.2,42.3,481870
01/11/2016,42.75,42.5,42.85,42.5,207880
31/10/2016,42.5,42.5,43.25,42.3,980500
28/10/2016,42.85,42.8,43.2,42.6,711780
27/10/2016,42.8,42.4,42.9,42,1053560
26/10/2016,42.45,42.4,42.8,42,434490
25/10/2016,42.7,42.4,42.85,42.3,555710
24/10/2016,43,43,43,42.5,587640
21/10/2016,43,43.3,43.3,42.7,751380
20/10/2016,43.3,43.6,43.6,43,331270
19/10/2016,43.8,42.85,43.8,42.7,654870
18/10/2016,42.9,43,43,42.5,320680
17/10/2016,43,43,43.1,42.7,542930
14/10/2016,43,42.85,43.4,42.4,628940
13/10/2016,43,42.5,43.1,41.9,1097150
12/10/2016,42.2,42.1,42.8,42.1,164250
11/10/2016,42.1,42.2,42.5,41.7,307500
10/10/2016,42.1,43.2,43.2,42,286190
07/10/2016,42.8,43,43.4,42.4,250280
06/10/2016,42.7,43.8,43.8,42.6,797640
05/10/2016,43.8,44.3,44.5,43.7,254440
04/10/2016,44,43,44,42.8,446930
03/10/2016,43,44.5,44.5,43,1050750
30/09/2016,44.5,44.5,44.8,42.5,170270
29/09/2016,44.95,44.65,44.95,44.6,218130
28/09/2016,44.65,45.5,45.5,44,1071170
27/09/2016,45.95,44.9,45.95,44.7,362780
26/09/2016,44.7,44.35,45,43.7,420940
23/09/2016,44.35,44.1,44.35,44,464830
22/09/2016,44,43.7,44.4,43.7,1031190
21/09/2016,43.7,43,43.9,42.6,739790
20/09/2016,42.6,41.7,43,41.45,779080
19/09/2016,42.3,43,43,42,447860
16/09/2016,43,40.7,43,40.7,2866190
15/09/2016,41.2,40.5,41.4,40,824280
14/09/2016,48.3,49.5,49.5,48.3,801730
13/09/2016,49.1,49.5,49.9,49,393290
12/09/2016,49.8,50,50,48.9,728040
09/09/2016,48.8,48.5,48.9,48.2,918320
08/09/2016,47.8,48,48,47.6,334150
07/09/2016,47.5,48.1,48.1,47.4,515100
06/09/2016,47.9,48.3,48.4,47.9,598070
05/09/2016,47.9,48.1,48.1,47.6,394080
01/09/2016,48,48.2,48.3,47.6,349770
31/08/2016,48.1,48,48.5,47.9,482190
30/08/2016,48.1,48,48.4,47.5,233880
29/08/2016,48,48,48.7,48,858310
26/08/2016,48,48,48.3,47.9,240700
25/08/2016,48.3,48.5,48.5,47.8,644830
24/08/2016,48.5,48.5,48.8,48.3,478690
23/08/2016,48.5,46.7,48.5,46.4,1687820
22/08/2016,46.9,48,48,46.7,1594810
19/08/2016,47.7,48,48.4,47.2,1158000
18/08/2016,47.9,48.9,48.9,47.7,432750
17/08/2016,47.9,47.9,48.7,47,1763870
16/08/2016,47.9,49,49,47.5,1691880
15/08/2016,49,49,49,48.5,543500
12/08/2016,49,49.5,49.5,48.6,1226560
11/08/2016,49,48.6,49.2,48.2,1964870
10/08/2016,48.6,45.7,48.6,45.7,2852080
09/08/2016,45.5,44.5,45.8,44.5,827360
08/08/2016,44.7,44.7,45.5,41.6,3019390
05/08/2016,44.7,46.5,47.3,44.5,1844020
04/08/2016,47.5,49.5,49.6,47.5,732590
03/08/2016,49.3,50,50.5,49,1214100
02/08/2016,51,50.5,52,50.5,1349020
01/08/2016,51.5,51.5,52,50.5,460650
29/07/2016,51,52.5,52.5,51,359260
28/07/2016,52.5,51.5,53,51,528660
27/07/2016,51,50.5,51,50,335420
26/07/2016,50.5,50.5,51,49.8,266140
25/07/2016,50.5,50.5,51,50,148890
22/07/2016,50,50.5,51,49.6,628770
21/07/2016,50.5,50.5,51.5,49.9,622420
20/07/2016,50,52,52.5,50,1193970
19/07/2016,52,54,54.5,50.5,1550450
18/07/2016,54,54.5,54.5,53.5,519810
15/07/2016,54.5,54,54.5,53,373250
14/07/2016,53.5,55,55.5,53.5,973530
13/07/2016,55,52.5,55,52.5,1578230
12/07/2016,52,51,52,51,1001810
11/07/2016,51,51.5,52,50.5,632350
08/07/2016,51.5,52,52,51,718620
07/07/2016,51.5,51.5,52,50.5,640510
06/07/2016,51,51,51.5,50.5,528660
05/07/2016,51,51.5,52.5,51,579190
04/07/2016,51,51.5,52,51,459790
01/07/2016,51,50.5,51.5,49.9,888200
30/06/2016,49.4,48.5,51,48.2,814400
29/06/2016,48,47.7,48.5,47.7,625710
28/06/2016,47.7,48.4,48.4,47.7,414530
27/06/2016,48.4,48,48.9,47.9,527320
24/06/2016,52,53,53,49.4,1143290
23/06/2016,53,53,53.5,52.5,291630
22/06/2016,52.5,54,54,52.5,464600
21/06/2016,54,54,54.5,53.5,333390
20/06/2016,53.5,52.5,54,52,231660
17/06/2016,52,53,53.5,52,3234450
16/06/2016,53.5,53.5,54,53,455360
15/06/2016,53.5,54,54.5,53,311910
14/06/2016,53.5,52.5,53.5,52.5,278210
13/06/2016,52.5,53.5,53.5,52.5,631990
10/06/2016,54,54.5,55,54,170630
09/06/2016,54.5,54.5,55,54,113090
08/06/2016,54.5,54.5,56,54,1064310
07/06/2016,54.5,53.5,54.5,53.5,401370
06/06/2016,53.5,54,54.5,53,295810
03/06/2016,54,53.5,54,53,345410
02/06/2016,53.5,53.5,54,53,510870
01/06/2016,53.5,53,53.5,52.5,469570
31/05/2016,52.5,53.5,54,52.5,418750
30/05/2016,53.5,52,54,52,1078090
27/05/2016,51.5,51,52,51,383940
26/05/2016,51,52,52,50.5,611130
25/05/2016,52,52,52.5,51.5,283630
24/05/2016,52,53,53,51.5,471240
23/05/2016,52,52,52,50.5,1410160
20/05/2016,51.5,53.5,54,51.5,1554880
19/05/2016,53.5,54.5,54.5,53,623940
18/05/2016,53.5,54.5,54.5,53.5,586250
17/05/2016,54.5,55.5,55.5,54.5,518280
16/05/2016,55,53.5,55.5,53,1233650
13/05/2016,53.5,53.5,54,53,793060
12/05/2016,53.5,54,54.5,53.5,469130
11/05/2016,53.5,52,53.5,52,865680
10/05/2016,52,52,52,51,698580
09/05/2016,52,53,53,52,786590
06/05/2016,52.5,52,52.5,52,813560
05/05/2016,51.5,51.5,53,51.5,413180
04/05/2016,51,51.5,52.5,51,755160
29/04/2016,52.5,52.5,53,52,421970
28/04/2016,52,53,53.5,52,520580
27/04/2016,53,55,55,52,974580
26/04/2016,54,52.5,54.5,52.5,724510
25/04/2016,52.5,55.5,56,52.5,1404690
22/04/2016,54.5,51.5,55,51.5,1729690
21/04/2016,51.5,51.5,52.5,50.5,1196330
20/04/2016,50.5,49.7,51,49.7,1417390
19/04/2016,49.7,52,52,49.7,1021510
15/04/2016,52,52.5,54.5,52,1549470
14/04/2016,52.5,51.5,54.5,51.5,1075850
13/04/2016,52,51.5,53,50.5,807840
12/04/2016,52,52,52.5,51,1157120
11/04/2016,50.5,47.5,50.5,47.5,1288260
08/04/2016,47.5,47.2,47.6,46.9,600280
07/04/2016,47.2,47.6,47.7,47.1,289730
06/04/2016,47.6,47.1,47.6,46.9,547050
05/04/2016,47.1,47.1,47.3,46.5,323780
04/04/2016,47.1,47.3,47.3,46.8,351710
01/04/2016,47.2,47.2,47.4,46.8,548420
31/03/2016,47.2,46.4,47.6,46.4,1398070
30/03/2016,47,45.9,47,45.9,650730
29/03/2016,46.8,47,47.4,46.6,1482760
28/03/2016,46.7,46.1,46.8,45.9,820660
25/03/2016,45.8,45,46,45,1257200
24/03/2016,45.1,45.4,45.5,45,510060
23/03/2016,45.4,45,45.6,44.6,1615870
22/03/2016,45.5,45.2,45.6,44.9,657090
21/03/2016,45.2,44.7,45.6,44.7,1039980
18/03/2016,44.1,45,45.1,44.1,5451040
17/03/2016,45,45.2,45.3,44.9,488110
16/03/2016,44.6,44.7,44.9,44.6,434350
15/03/2016,45,45.4,46,44.8,1073480
14/03/2016,45.4,45.1,45.5,45,346630
11/03/2016,45.4,46.5,46.5,45.4,560370
10/03/2016,46.5,46.5,46.8,46.4,575310
09/03/2016,46.5,46.5,46.9,46.5,1123530
08/03/2016,46.4,45.6,46.4,45.6,1079780
07/03/2016,45.8,45.8,46.5,45.5,557500
04/03/2016,45.8,45.4,46,45.2,802550
03/03/2016,45.4,45.2,45.5,45,491450
02/03/2016,45,44.4,45.1,44.2,560340
01/03/2016,44.1,44.4,44.6,43.6,956870
29/02/2016,44.1,45,45,44.1,259290
26/02/2016,45,45.6,45.8,44.7,1235270
25/02/2016,45.5,45.5,45.9,45.4,528840
24/02/2016,45.4,45.4,45.9,45.1,534860
23/02/2016,45.6,45.2,46.3,45.2,418590
22/02/2016,45.2,45.1,45.2,44.6,724960
19/02/2016,45.1,45.9,45.9,44.3,1393710
18/02/2016,46,46,46.2,45.7,595150
17/02/2016,45.5,46.3,46.3,45.5,259490
16/02/2016,45.6,46.2,46.2,45.5,392060
15/02/2016,45.5,46.5,46.6,45.5,685060
05/02/2016,46.6,46.4,47,46.4,895260
04/02/2016,47,47,47.5,47,404050
03/02/2016,47,46.7,47,46,1102250
02/02/2016,47,46.7,47.2,46.7,1017260
01/02/2016,47,47.2,47.9,47,1133280
29/01/2016,47.6,48.2,48.2,47.2,2231860
28/01/2016,48.3,47,48.3,47,4244530
27/01/2016,47.5,47.5,47.6,46.9,3440360
26/01/2016,48,48,48.4,47.3,1779070
25/01/2016,48.3,48.5,48.5,48,1960040
22/01/2016,48.3,47.8,49.1,47.8,1432160
21/01/2016,47.8,47.7,48,47.3,2201170
20/01/2016,47.4,47.1,48,47.1,1569270
19/01/2016,47.5,47.2,48.1,47.2,736420
18/01/2016,47.5,46.8,47.6,45,2516720
15/01/2016,47.5,48.1,48.1,47.4,931360
14/01/2016,48,47.2,48.2,47.2,2616100
13/01/2016,47.9,48,48,47.2,2003030
12/01/2016,48,48.3,48.4,47.6,1030900
11/01/2016,48.3,48,49.1,47.6,1591300
08/01/2016,48,47.5,48,47,1641950
07/01/2016,48,46.8,48.2,46.5,2852010
06/01/2016,47.5,47.4,47.9,46.7,1976280
05/01/2016,47.5,47,47.7,46.8,2480100
04/01/2016,47.5,45.6,47.5,45.2,4809120
